state,survey_type,total_kindergarten_population,percent_surveyed,target,footnotes,year,percent_vaccinated,vaccination
Rhode Island,Random sample,11818,11.6,95.0,NaN,2009_10,"NA",1 dose Varicella Vaccination (unknown disease history)
Rhode Island,"NA","NA","NA",95.0,"NA",2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
Rhode Island,2-stage Cluster Sample,12552,13.9,95.0,NaN,2011_12,"NA",1 dose Varicella Vaccination (unknown disease history)
Rhode Island,Voluntary Response,12552,75.2,95.0,‡,2012_13,"NA",1 dose Varicella Vaccination (unknown disease history)
Rhode Island,Census,11521,99.1,95.0,‡,2013_14,"NA",1 dose Varicella Vaccination (unknown disease history)
Rhode Island,Census,11163,98.9,95.0,‡,2014_15,"NA",1 dose Varicella Vaccination (unknown disease history)
Rhode Island,Census,11165,100.0,95.0,*.‡.§,2015_16,"NA",1 dose Varicella Vaccination (unknown disease history)
Rhode Island,Random sample,11818,11.6,95.0,NaN,2009_10,86.9,2 doses Varicella Vaccination (unknown disease history)
Rhode Island,"NA","NA","NA",95.0,"NA",2010_11,"NA",2 doses Varicella Vaccination (unknown disease history)
Rhode Island,2-stage Cluster Sample,12552,13.9,95.0,NaN,2011_12,91.3,2 doses Varicella Vaccination (unknown disease history)
Rhode Island,Voluntary Response,12552,75.2,95.0,‡,2012_13,94.2,2 doses Varicella Vaccination (unknown disease history)
Rhode Island,Census,11521,99.1,95.0,‡,2013_14,94.7,2 doses Varicella Vaccination (unknown disease history)
Rhode Island,Census,11163,98.9,95.0,‡,2014_15,95.4,2 doses Varicella Vaccination (unknown disease history)
Rhode Island,Census,11165,100.0,95.0,*.‡.§,2015_16,96.0,2 doses Varicella Vaccination (unknown disease history)
Rhode Island,Random sample,11818,11.6,95.0,NaN,2009_10,90.3,DTP/DTaP/DT Vaccination
Rhode Island,"NA","NA","NA",95.0,"NA",2010_11,"NA",DTP/DTaP/DT Vaccination
Rhode Island,2-stage Cluster Sample,12552,13.9,95.0,NaN,2011_12,93.4,DTP/DTaP/DT Vaccination
Rhode Island,Voluntary Response,12552,75.2,95.0,‡,2012_13,95.2,DTP/DTaP/DT Vaccination
Rhode Island,Census,11521,99.1,95.0,‡,2013_14,96.0,DTP/DTaP/DT Vaccination
Rhode Island,Census,11163,98.9,95.0,‡,2014_15,96.1,DTP/DTaP/DT Vaccination
Rhode Island,Census,11165,100.0,95.0,*.‡.§,2015_16,96.8,DTP/DTaP/DT Vaccination
Rhode Island,Random sample,11818,11.6,95.0,NaN,2009_10,92.8,Hepatitis B Vaccination
Rhode Island,"NA","NA","NA",95.0,"NA",2010_11,"NA",Hepatitis B Vaccination
Rhode Island,2-stage Cluster Sample,12552,13.9,95.0,NaN,2011_12,93.1,Hepatitis B Vaccination
Rhode Island,Voluntary Response,12552,75.2,95.0,‡,2012_13,98.0,Hepatitis B Vaccination
Rhode Island,Census,11521,99.1,95.0,‡,2013_14,98.1,Hepatitis B Vaccination
Rhode Island,Census,11163,98.9,95.0,‡,2014_15,97.7,Hepatitis B Vaccination
Rhode Island,Census,11165,100.0,95.0,*.‡.§,2015_16,98.1,Hepatitis B Vaccination
Rhode Island,Random sample,11818,11.6,95.0,NaN,2009_10,92.1,MMR Vaccination
Rhode Island,"NA","NA","NA",95.0,"NA",2010_11,"NA",MMR Vaccination
Rhode Island,2-stage Cluster Sample,12552,13.9,95.0,NaN,2011_12,91.7,MMR Vaccination
Rhode Island,Voluntary Response,12552,75.2,95.0,‡,2012_13,94.2,MMR Vaccination
Rhode Island,Census,11521,99.1,95.0,‡,2013_14,95.1,MMR Vaccination
Rhode Island,Census,11163,98.9,95.0,‡,2014_15,95.7,MMR Vaccination
Rhode Island,Census,11165,100.0,95.0,*.‡.§,2015_16,96.4,MMR Vaccination
Rhode Island,Random sample,11818,11.6,95.0,NaN,2009_10,90.1,Polio Vaccination
Rhode Island,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
Rhode Island,2-stage Cluster Sample,12552,13.9,95.0,NaN,2011_12,92.6,Polio Vaccination
Rhode Island,Voluntary Response,12552,75.2,95.0,‡,2012_13,95.5,Polio Vaccination
Rhode Island,Census,11521,99.1,95.0,‡,2013_14,96.0,Polio Vaccination
Rhode Island,Census,11163,98.9,95.0,‡,2014_15,96.2,Polio Vaccination
Rhode Island,Census,11165,100.0,95.0,*.‡.§,2015_16,97.0,Polio Vaccination
South Carolina,Random sample,53725,10.2,95.0,NaN,2009_10,91.0,1 dose Varicella Vaccination (unknown disease history)
South Carolina,"NA","NA","NA",95.0,"NA",2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
South Carolina,1-stage Cluster Sample,59307,10.7,95.0,NaN,2011_12,97.1,1 dose Varicella Vaccination (unknown disease history)
South Carolina,1-Stage Cluster Sample,61799,17.9,95.0,≥,2012_13,90.9,1 dose Varicella Vaccination (unknown disease history)
South Carolina,1-stage stratified sample,61661,11.0,95.0,NaN,2013_14,94.4,1 dose Varicella Vaccination (unknown disease history)
South Carolina,Stratified 1-stage cluster sample,62864,12.2,95.0,NaN,2014_15,"NA",1 dose Varicella Vaccination (unknown disease history)
South Carolina,Stratified 1-stage cluster sample,59240,8.9,95.0,NaN,2015_16,"NA",1 dose Varicella Vaccination (unknown disease history)
South Carolina,Random sample,53725,10.2,95.0,NaN,2009_10,NReq,2 doses Varicella Vaccination (unknown disease history)
South Carolina,"NA","NA","NA",95.0,"NA",2010_11,"NA",2 doses Varicella Vaccination (unknown disease history)
South Carolina,1-stage Cluster Sample,59307,10.7,95.0,NaN,2011_12,NReq,2 doses Varicella Vaccination (unknown disease history)
South Carolina,1-Stage Cluster Sample,61799,17.9,95.0,NaN,2012_13,NReq,2 doses Varicella Vaccination (unknown disease history)
South Carolina,1-stage stratified sample,61661,11.0,95.0,NaN,2013_14,NReq,2 doses Varicella Vaccination (unknown disease history)
South Carolina,Stratified 1-stage cluster sample,62864,12.2,95.0,NaN,2014_15,95.4,2 doses Varicella Vaccination (unknown disease history)
South Carolina,Stratified 1-stage cluster sample,59240,8.9,95.0,NaN,2015_16,96.2,2 doses Varicella Vaccination (unknown disease history)
South Carolina,Random sample,53725,10.2,95.0,NaN,2009_10,86.7,DTP/DTaP/DT Vaccination
South Carolina,"NA","NA","NA",95.0,"NA",2010_11,"NA",DTP/DTaP/DT Vaccination
South Carolina,1-stage Cluster Sample,59307,10.7,95.0,NaN,2011_12,96.5,DTP/DTaP/DT Vaccination
South Carolina,1-Stage Cluster Sample,61799,17.9,95.0,≥,2012_13,90.9,DTP/DTaP/DT Vaccination
South Carolina,1-stage stratified sample,61661,11.0,95.0,NaN,2013_14,97.3,DTP/DTaP/DT Vaccination
South Carolina,Stratified 1-stage cluster sample,62864,12.2,95.0,NaN,2014_15,97.2,DTP/DTaP/DT Vaccination
South Carolina,Stratified 1-stage cluster sample,59240,8.9,95.0,NaN,2015_16,97.0,DTP/DTaP/DT Vaccination
South Carolina,Random sample,53725,10.2,95.0,NaN,2009_10,87.6,Hepatitis B Vaccination
South Carolina,"NA","NA","NA",95.0,"NA",2010_11,"NA",Hepatitis B Vaccination
South Carolina,1-stage Cluster Sample,59307,10.7,95.0,NaN,2011_12,96.6,Hepatitis B Vaccination
South Carolina,1-Stage Cluster Sample,61799,17.9,95.0,≥,2012_13,90.9,Hepatitis B Vaccination
South Carolina,1-stage stratified sample,61661,11.0,95.0,NaN,2013_14,96.5,Hepatitis B Vaccination
South Carolina,Stratified 1-stage cluster sample,62864,12.2,95.0,NaN,2014_15,97.7,Hepatitis B Vaccination
South Carolina,Stratified 1-stage cluster sample,59240,8.9,95.0,NaN,2015_16,97.2,Hepatitis B Vaccination
South Carolina,Random sample,53725,10.2,95.0,NaN,2009_10,87.2,MMR Vaccination
South Carolina,"NA","NA","NA",95.0,"NA",2010_11,"NA",MMR Vaccination
South Carolina,1-stage Cluster Sample,59307,10.7,95.0,NaN,2011_12,94.5,MMR Vaccination
South Carolina,1-Stage Cluster Sample,61799,17.9,95.0,≥,2012_13,90.9,MMR Vaccination
South Carolina,1-stage stratified sample,61661,11.0,95.0,NaN,2013_14,96.8,MMR Vaccination
South Carolina,Stratified 1-stage cluster sample,62864,12.2,95.0,NaN,2014_15,96.5,MMR Vaccination
South Carolina,Stratified 1-stage cluster sample,59240,8.9,95.0,NaN,2015_16,96.5,MMR Vaccination
South Carolina,Random sample,53725,10.2,95.0,NaN,2009_10,87.7,Polio Vaccination
South Carolina,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
South Carolina,1-stage Cluster Sample,59307,10.7,95.0,NaN,2011_12,96.7,Polio Vaccination
South Carolina,1-Stage Cluster Sample,61799,17.9,95.0,≥,2012_13,90.9,Polio Vaccination
South Carolina,1-stage stratified sample,61661,11.0,95.0,NaN,2013_14,97.6,Polio Vaccination
South Carolina,Stratified 1-stage cluster sample,62864,12.2,95.0,NaN,2014_15,97.7,Polio Vaccination
South Carolina,Stratified 1-stage cluster sample,59240,8.9,95.0,NaN,2015_16,97.5,Polio Vaccination
South Dakota,Census,11499,100.0,95.0,*,2009_10,"NA",1 dose Varicella Vaccination (unknown disease history)
South Dakota,"NA","NA","NA",95.0,"NA",2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
South Dakota,Census,12127,100.0,95.0,*,2011_12,"NA",1 dose Varicella Vaccination (unknown disease history)
South Dakota,Census,12468,100.0,95.0,*,2012_13,"NA",1 dose Varicella Vaccination (unknown disease history)
South Dakota,Census,12566,100.0,95.0,*,2013_14,"NA",1 dose Varicella Vaccination (unknown disease history)
South Dakota,Census,12008,100.0,95.0,*,2014_15,"NA",1 dose Varicella Vaccination (unknown disease history)
South Dakota,Census,12181,100.0,95.0,*,2015_16,"NA",1 dose Varicella Vaccination (unknown disease history)
South Dakota,Census,11499,100.0,95.0,*,2009_10,97.7,2 doses Varicella Vaccination (unknown disease history)
South Dakota,"NA","NA","NA",95.0,"NA",2010_11,"NA",2 doses Varicella Vaccination (unknown disease history)
South Dakota,Census,12127,100.0,95.0,*,2011_12,95.5,2 doses Varicella Vaccination (unknown disease history)
South Dakota,Census,12468,100.0,95.0,*,2012_13,96.0,2 doses Varicella Vaccination (unknown disease history)
South Dakota,Census,12566,100.0,95.0,*,2013_14,95.3,2 doses Varicella Vaccination (unknown disease history)
South Dakota,Census,12008,100.0,95.0,*,2014_15,96.8,2 doses Varicella Vaccination (unknown disease history)
South Dakota,Census,12181,100.0,95.0,*,2015_16,95.2,2 doses Varicella Vaccination (unknown disease history)
South Dakota,Census,11499,100.0,95.0,*,2009_10,97.9,DTP/DTaP/DT Vaccination
South Dakota,"NA","NA","NA",95.0,"NA",2010_11,"NA",DTP/DTaP/DT Vaccination
South Dakota,Census,12127,100.0,95.0,*,2011_12,97.5,DTP/DTaP/DT Vaccination
South Dakota,Census,12468,100.0,95.0,*,2012_13,97.7,DTP/DTaP/DT Vaccination
South Dakota,Census,12566,100.0,95.0,*,2013_14,96.7,DTP/DTaP/DT Vaccination
South Dakota,Census,12008,100.0,95.0,*,2014_15,97.2,DTP/DTaP/DT Vaccination
South Dakota,Census,12181,100.0,95.0,*,2015_16,96.4,DTP/DTaP/DT Vaccination
South Dakota,Census,11499,100.0,95.0,*,2009_10,NReq,Hepatitis B Vaccination
South Dakota,"NA","NA","NA",95.0,"NA",2010_11,"NA",Hepatitis B Vaccination
South Dakota,Census,12127,100.0,95.0,*.††,2011_12,95.4,Hepatitis B Vaccination
South Dakota,Census,12468,100.0,95.0,*.††,2012_13,93.9,Hepatitis B Vaccination
South Dakota,Census,12566,100.0,95.0,*.††,2013_14,92.8,Hepatitis B Vaccination
South Dakota,Census,12008,100.0,95.0,*.††,2014_15,92.2,Hepatitis B Vaccination
South Dakota,Census,12181,100.0,95.0,*.††,2015_16,94.3,Hepatitis B Vaccination
South Dakota,Census,11499,100.0,95.0,*,2009_10,96.8,MMR Vaccination
South Dakota,"NA","NA","NA",95.0,"NA",2010_11,"NA",MMR Vaccination
South Dakota,Census,12127,100.0,95.0,*,2011_12,97.4,MMR Vaccination
South Dakota,Census,12468,100.0,95.0,*,2012_13,97.9,MMR Vaccination
South Dakota,Census,12566,100.0,95.0,*,2013_14,96.6,MMR Vaccination
South Dakota,Census,12008,100.0,95.0,*,2014_15,97.1,MMR Vaccination
South Dakota,Census,12181,100.0,95.0,*,2015_16,96.5,MMR Vaccination
South Dakota,Census,11499,100.0,95.0,*,2009_10,97.8,Polio Vaccination
South Dakota,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
South Dakota,Census,12127,100.0,95.0,*,2011_12,97.2,Polio Vaccination
South Dakota,Census,12468,100.0,95.0,*,2012_13,97.6,Polio Vaccination
South Dakota,Census,12566,100.0,95.0,*,2013_14,96.4,Polio Vaccination
South Dakota,Census,12008,100.0,95.0,*,2014_15,96.8,Polio Vaccination
South Dakota,Census,12181,100.0,95.0,*,2015_16,96.3,Polio Vaccination
Tennessee,Voluntary response,90811,88.1,95.0,≥,2009_10,97.4,1 dose Varicella Vaccination (unknown disease history)
Tennessee,"NA","NA","NA",95.0,"NA",2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
Tennessee,Census,83950,99.9,95.0,NaN,2011_12,"NA",1 dose Varicella Vaccination (unknown disease history)
Tennessee,Census,85801,97.0,95.0,NaN,2012_13,"NA",1 dose Varicella Vaccination (unknown disease history)
Tennessee,Census,80212,99.8,95.0,NaN,2013_14,"NA",1 dose Varicella Vaccination (unknown disease history)
Tennessee,Census,78276,100.0,95.0,*,2014_15,"NA",1 dose Varicella Vaccination (unknown disease history)
Tennessee,Census,79233,100.0,95.0,*.§,2015_16,"NA",1 dose Varicella Vaccination (unknown disease history)
Tennessee,Voluntary response,90811,88.1,95.0,NaN,2009_10,NReq,2 doses Varicella Vaccination (unknown disease history)
Tennessee,"NA","NA","NA",95.0,"NA",2010_11,"NA",2 doses Varicella Vaccination (unknown disease history)
Tennessee,Census,83950,99.9,95.0,≥,2011_12,97.3,2 doses Varicella Vaccination (unknown disease history)
Tennessee,Census,85801,97.0,95.0,≥,2012_13,94.5,2 doses Varicella Vaccination (unknown disease history)
Tennessee,Census,80212,99.8,95.0,≥,2013_14,94.9,2 doses Varicella Vaccination (unknown disease history)
Tennessee,Census,78276,100.0,95.0,≥. *,2014_15,95.1,2 doses Varicella Vaccination (unknown disease history)
Tennessee,Census,79233,100.0,95.0,*.§,2015_16,93.5,2 doses Varicella Vaccination (unknown disease history)
Tennessee,Voluntary response,90811,88.1,95.0,≥,2009_10,97.4,DTP/DTaP/DT Vaccination
Tennessee,"NA","NA","NA",95.0,"NA",2010_11,"NA",DTP/DTaP/DT Vaccination
Tennessee,Census,83950,99.9,95.0,≥,2011_12,97.3,DTP/DTaP/DT Vaccination
Tennessee,Census,85801,97.0,95.0,≥,2012_13,94.5,DTP/DTaP/DT Vaccination
Tennessee,Census,80212,99.8,95.0,≥,2013_14,94.9,DTP/DTaP/DT Vaccination
Tennessee,Census,78276,100.0,95.0,≥. *,2014_15,95.1,DTP/DTaP/DT Vaccination
Tennessee,Census,79233,100.0,95.0,*.§,2015_16,93.5,DTP/DTaP/DT Vaccination
Tennessee,Voluntary response,90811,88.1,95.0,≥,2009_10,97.4,Hepatitis B Vaccination
Tennessee,"NA","NA","NA",95.0,"NA",2010_11,"NA",Hepatitis B Vaccination
Tennessee,Census,83950,99.9,95.0,≥,2011_12,97.3,Hepatitis B Vaccination
Tennessee,Census,85801,97.0,95.0,≥,2012_13,94.5,Hepatitis B Vaccination
Tennessee,Census,80212,99.8,95.0,≥,2013_14,94.9,Hepatitis B Vaccination
Tennessee,Census,78276,100.0,95.0,≥. *,2014_15,95.1,Hepatitis B Vaccination
Tennessee,Census,79233,100.0,95.0,*.§,2015_16,94.1,Hepatitis B Vaccination
Tennessee,Voluntary response,90811,88.1,95.0,≥,2009_10,97.4,MMR Vaccination
Tennessee,"NA","NA","NA",95.0,"NA",2010_11,"NA",MMR Vaccination
Tennessee,Census,83950,99.9,95.0,≥,2011_12,97.3,MMR Vaccination
Tennessee,Census,85801,97.0,95.0,≥,2012_13,94.5,MMR Vaccination
Tennessee,Census,80212,99.8,95.0,≥,2013_14,94.9,MMR Vaccination
Tennessee,Census,78276,100.0,95.0,≥. *,2014_15,95.1,MMR Vaccination
Tennessee,Census,79233,100.0,95.0,*.§,2015_16,93.5,MMR Vaccination
Tennessee,Voluntary response,90811,88.1,95.0,≥,2009_10,97.4,Polio Vaccination
Tennessee,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
Tennessee,Census,83950,99.9,95.0,≥,2011_12,97.3,Polio Vaccination
Tennessee,Census,85801,97.0,95.0,≥,2012_13,94.5,Polio Vaccination
Tennessee,Census,80212,99.8,95.0,≥,2013_14,94.9,Polio Vaccination
Tennessee,Census,78276,100.0,95.0,≥. *,2014_15,95.1,Polio Vaccination
Tennessee,Census,79233,100.0,95.0,*.§,2015_16,93.6,Polio Vaccination
Texas,Census,381425,98.3,95.0,NaN,2009_10,"NA",1 dose Varicella Vaccination (unknown disease history)
Texas,"NA","NA","NA",95.0,"NA",2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
Texas,Census,388178,100.0,95.0,*,2011_12,"NA",1 dose Varicella Vaccination (unknown disease history)
Texas,Census,414688,96.6,95.0,‡,2012_13,"NA",1 dose Varicella Vaccination (unknown disease history)
Texas,Census,409255,97.1,95.0,‡,2013_14,"NA",1 dose Varicella Vaccination (unknown disease history)
Texas,Census (public); Voluntary response (private),406099,98.3,95.0,‡,2014_15,"NA",1 dose Varicella Vaccination (unknown disease history)
Texas,Census (public); Voluntary response (private),394801,98.7,95.0,‡.§,2015_16,"NA",1 dose Varicella Vaccination (unknown disease history)
Texas,Census,381425,98.3,95.0,NaN,2009_10,96.8,2 doses Varicella Vaccination (unknown disease history)
Texas,"NA","NA","NA",95.0,"NA",2010_11,"NA",2 doses Varicella Vaccination (unknown disease history)
Texas,Census,388178,100.0,95.0,*,2011_12,99.2,2 doses Varicella Vaccination (unknown disease history)
Texas,Census,414688,96.6,95.0,‡,2012_13,97.2,2 doses Varicella Vaccination (unknown disease history)
Texas,Census,409255,97.1,95.0,‡,2013_14,97.2,2 doses Varicella Vaccination (unknown disease history)
Texas,Census (public); Voluntary response (private),406099,98.3,95.0,‡,2014_15,97.0,2 doses Varicella Vaccination (unknown disease history)
Texas,Census (public); Voluntary response (private),394801,98.7,95.0,‡.§,2015_16,97.2,2 doses Varicella Vaccination (unknown disease history)
Texas,Census,381425,98.3,95.0,NaN,2009_10,97.7,DTP/DTaP/DT Vaccination
Texas,"NA","NA","NA",95.0,"NA",2010_11,"NA",DTP/DTaP/DT Vaccination
Texas,Census,388178,100.0,95.0,*,2011_12,99.3,DTP/DTaP/DT Vaccination
Texas,Census,414688,96.6,95.0,‡,2012_13,97.3,DTP/DTaP/DT Vaccination
Texas,Census,409255,97.1,95.0,‡,2013_14,97.2,DTP/DTaP/DT Vaccination
Texas,Census (public); Voluntary response (private),406099,98.3,95.0,‡,2014_15,97.2,DTP/DTaP/DT Vaccination
Texas,Census (public); Voluntary response (private),394801,98.7,95.0,‡.§,2015_16,97.4,DTP/DTaP/DT Vaccination
Texas,Census,381425,98.3,95.0,NaN,2009_10,98.6,Hepatitis B Vaccination
Texas,"NA","NA","NA",95.0,"NA",2010_11,"NA",Hepatitis B Vaccination
Texas,Census,388178,100.0,95.0,*,2011_12,99.7,Hepatitis B Vaccination
Texas,Census,414688,96.6,95.0,‡,2012_13,98.2,Hepatitis B Vaccination
Texas,Census,409255,97.1,95.0,‡,2013_14,98.1,Hepatitis B Vaccination
Texas,Census (public); Voluntary response (private),406099,98.3,95.0,‡,2014_15,98.0,Hepatitis B Vaccination
Texas,Census (public); Voluntary response (private),394801,98.7,95.0,‡.§,2015_16,98.1,Hepatitis B Vaccination
Texas,Census,381425,98.3,95.0,NaN,2009_10,98.1,MMR Vaccination
Texas,"NA","NA","NA",95.0,"NA",2010_11,"NA",MMR Vaccination
Texas,Census,388178,100.0,95.0,*,2011_12,99.3,MMR Vaccination
Texas,Census,414688,96.6,95.0,‡,2012_13,97.5,MMR Vaccination
Texas,Census,409255,97.1,95.0,‡,2013_14,97.5,MMR Vaccination
Texas,Census (public); Voluntary response (private),406099,98.3,95.0,‡,2014_15,97.4,MMR Vaccination
Texas,Census (public); Voluntary response (private),394801,98.7,95.0,‡.§,2015_16,97.6,MMR Vaccination
Texas,Census,381425,98.3,95.0,NaN,2009_10,98.1,Polio Vaccination
Texas,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
Texas,Census,388178,100.0,95.0,*,2011_12,99.3,Polio Vaccination
Texas,Census,414688,96.6,95.0,‡,2012_13,97.5,Polio Vaccination
Texas,Census,409255,97.1,95.0,‡,2013_14,97.4,Polio Vaccination
Texas,Census (public); Voluntary response (private),406099,98.3,95.0,‡,2014_15,97.3,Polio Vaccination
Texas,Census (public); Voluntary response (private),394801,98.7,95.0,‡.§,2015_16,97.6,Polio Vaccination
U.S. Median,NaN,NaN,NaN,NaN,NaN,2009_10,97.4,1 dose Varicella Vaccination (unknown disease history)
U.S. Median,NaN,NaN,NaN,NaN,NaN,2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
U.S. Median,NaN,NaN,NaN,NaN,NaN,2011_12,97.0,1 dose Varicella Vaccination (unknown disease history)
U.S. Median,NaN,NaN,NaN,NaN,NaN,2012_13,96.1,1 dose Varicella Vaccination (unknown disease history)
U.S. Median,NaN,NaN,NaN,NaN,NaN,2013_14,96.5,1 dose Varicella Vaccination (unknown disease history)
U.S. Median,NaN,NaN,NaN,NaN,NaN,2014_15,95.4,1 dose Varicella Vaccination (unknown disease history)
U.S. Median,NaN,NaN,NaN,NaN,NaN,2015_16,96.1,1 dose Varicella Vaccination (unknown disease history)
U.S. Median,NaN,NaN,NaN,95.0,NaN,2009_10,90.3,2 doses Varicella Vaccination (unknown disease history)
U.S. Median,NaN,NaN,NaN,95.0,NaN,2010_11,"NA",2 doses Varicella Vaccination (unknown disease history)
U.S. Median,NaN,NaN,NaN,95.0,NaN,2011_12,92.7,2 doses Varicella Vaccination (unknown disease history)
U.S. Median,NaN,NaN,NaN,95.0,NaN,2012_13,93.9,2 doses Varicella Vaccination (unknown disease history)
U.S. Median,NaN,NaN,NaN,95.0,NaN,2013_14,93.3,2 doses Varicella Vaccination (unknown disease history)
U.S. Median,NaN,NaN,NaN,95.0,NaN,2014_15,93.9,2 doses Varicella Vaccination (unknown disease history)
U.S. Median,NaN,NaN,NaN,95.0,NaN,2015_16,94.3,2 doses Varicella Vaccination (unknown disease history)
U.S. Median,NaN,NaN,NaN,95.0,NaN,2009_10,96.1,DTP/DTaP/DT Vaccination
U.S. Median,NaN,NaN,NaN,95.0,NaN,2010_11,"NA",DTP/DTaP/DT Vaccination
U.S. Median,NaN,NaN,NaN,95.0,NaN,2011_12,95.5,DTP/DTaP/DT Vaccination
U.S. Median,NaN,NaN,NaN,95.0,NaN,2012_13,95.1,DTP/DTaP/DT Vaccination
U.S. Median,NaN,NaN,NaN,95.0,NaN,2013_14,95.0,DTP/DTaP/DT Vaccination
U.S. Median,NaN,NaN,NaN,95.0,NaN,2014_15,94.3,DTP/DTaP/DT Vaccination
U.S. Median,NaN,NaN,NaN,95.0,NaN,2015_16,94.2,DTP/DTaP/DT Vaccination
U.S. Median,NaN,NaN,NaN,95.0,NaN,2009_10,97.2,Hepatitis B Vaccination
U.S. Median,NaN,NaN,NaN,95.0,NaN,2010_11,"NA",Hepatitis B Vaccination
U.S. Median,NaN,NaN,NaN,95.0,NaN,2011_12,96.5,Hepatitis B Vaccination
U.S. Median,NaN,NaN,NaN,95.0,NaN,2012_13,95.8,Hepatitis B Vaccination
U.S. Median,NaN,NaN,NaN,95.0,NaN,2013_14,95.9,Hepatitis B Vaccination
U.S. Median,NaN,NaN,NaN,95.0,NaN,2014_15,95.4,Hepatitis B Vaccination
U.S. Median,NaN,NaN,NaN,95.0,NaN,2015_16,95.8,Hepatitis B Vaccination
U.S. Median,NaN,NaN,NaN,95.0,NaN,2009_10,94.5,MMR Vaccination
U.S. Median,NaN,NaN,NaN,95.0,NaN,2010_11,"NA",MMR Vaccination
U.S. Median,NaN,NaN,NaN,95.0,NaN,2011_12,94.8,MMR Vaccination
U.S. Median,NaN,NaN,NaN,95.0,NaN,2012_13,94.5,MMR Vaccination
U.S. Median,NaN,NaN,NaN,95.0,NaN,2013_14,94.7,MMR Vaccination
U.S. Median,NaN,NaN,NaN,95.0,NaN,2014_15,94.0,MMR Vaccination
U.S. Median,NaN,NaN,NaN,95.0,NaN,2015_16,94.6,MMR Vaccination
U.S. Median,NaN,NaN,NaN,95.0,NaN,2009_10,95.8,Polio Vaccination
U.S. Median,NaN,NaN,NaN,95.0,NaN,2010_11,"NA",Polio Vaccination
U.S. Median,NaN,NaN,NaN,95.0,NaN,2011_12,95.9,Polio Vaccination
U.S. Median,NaN,NaN,NaN,95.0,NaN,2012_13,95.1,Polio Vaccination
U.S. Median,NaN,NaN,NaN,95.0,NaN,2013_14,94.9,Polio Vaccination
U.S. Median,NaN,NaN,NaN,95.0,NaN,2014_15,94.7,Polio Vaccination
U.S. Median,NaN,NaN,NaN,95.0,NaN,2015_16,94.7,Polio Vaccination
Utah,Census,49957,100.0,95.0,*,2009_10,99.3,1 dose Varicella Vaccination (unknown disease history)
Utah,"NA","NA","NA",95.0,"NA",2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
Utah,Census,53800,100.0,95.0,*,2011_12,99.5,1 dose Varicella Vaccination (unknown disease history)
Utah,Census,54605,100.0,95.0,*,2012_13,99.6,1 dose Varicella Vaccination (unknown disease history)
Utah,Census,54779,100.0,95.0,*,2013_14,99.6,1 dose Varicella Vaccination (unknown disease history)
Utah,Census,50916,100.0,95.0,*,2014_15,97.2,1 dose Varicella Vaccination (unknown disease history)
Utah,Census,50114,100.0,95.0,*,2015_16,"NA",1 dose Varicella Vaccination (unknown disease history)
Utah,Census,49957,100.0,95.0,*,2009_10,NReq,2 doses Varicella Vaccination (unknown disease history)
Utah,"NA","NA","NA",95.0,"NA",2010_11,"NA",2 doses Varicella Vaccination (unknown disease history)
Utah,Census,53800,100.0,95.0,*,2011_12,NReq,2 doses Varicella Vaccination (unknown disease history)
Utah,Census,54605,100.0,95.0,*,2012_13,NReq,2 doses Varicella Vaccination (unknown disease history)
Utah,Census,54779,100.0,95.0,*,2013_14,NReq,2 doses Varicella Vaccination (unknown disease history)
Utah,Census,50916,100.0,95.0,*,2014_15,NReq,2 doses Varicella Vaccination (unknown disease history)
Utah,Census,50114,100.0,95.0,*,2015_16,94.8,2 doses Varicella Vaccination (unknown disease history)
Utah,Census,49957,100.0,95.0,*,2009_10,97.5,DTP/DTaP/DT Vaccination
Utah,"NA","NA","NA",95.0,"NA",2010_11,"NA",DTP/DTaP/DT Vaccination
Utah,Census,53800,100.0,95.0,*,2011_12,97.7,DTP/DTaP/DT Vaccination
Utah,Census,54605,100.0,95.0,*,2012_13,97.8,DTP/DTaP/DT Vaccination
Utah,Census,54779,100.0,95.0,*,2013_14,98.1,DTP/DTaP/DT Vaccination
Utah,Census,50916,100.0,95.0,*,2014_15,93.8,DTP/DTaP/DT Vaccination
Utah,Census,50114,100.0,95.0,*,2015_16,93.7,DTP/DTaP/DT Vaccination
Utah,Census,49957,100.0,95.0,*,2009_10,98.6,Hepatitis B Vaccination
Utah,"NA","NA","NA",95.0,"NA",2010_11,"NA",Hepatitis B Vaccination
Utah,Census,53800,100.0,95.0,*,2011_12,99.1,Hepatitis B Vaccination
Utah,Census,54605,100.0,95.0,*,2012_13,99.1,Hepatitis B Vaccination
